title,city_ascii,state_name,ideology,year,city,state_id,lat,lon
Elegy Records,Clifton,New Jersey,Hate Music,2018,Clifton,NJ,40.8631,-74.1575
Hostile Class Productions,Burbank,Illinois,Hate Music,2018,Burbank,IL,41.7444,-87.7686
ISD Records,Denison,Texas,Hate Music,2018,Denison,TX,33.7675,-96.5807
Label 56,Baltimore,Maryland,Hate Music,2018,Baltimore,MD,39.3051,-76.6144
MSR Productions,Wheat Ridge,Colorado,Hate Music,2018,Wheat Ridge,CO,39.7728,-105.1031
NSM88 Records,Detroit,Michigan,Hate Music,2018,Detroit,MI,42.3834,-83.1024
Stahlhelm Records,Milwaukee,Wisconsin,Hate Music,2018,Milwaukee,WI,43.064,-87.9669
Tightrope,Calico Rock,Arkansas,Hate Music,2018,Calico Rock,AR,36.1399,-92.1337
United Riot Records,New York,New York,Hate Music,2018,New York,NY,40.6943,-73.9249
Wolf Tyr Productions,Holbrook,New York,Hate Music,2018,Holbrook,NY,40.7944,-73.0707
"Barnes Review/Foundation for Economic Liberty, Inc.",Upper Marlboro,Maryland,Holocaust Denial,2018,Upper Marlboro,MD,38.8172,-76.7546
carolynyeager.net,Kerrville,Texas,Holocaust Denial,2018,Kerrville,TX,30.0399,-99.1319
Committee for Open Debate on the Holocaust,Mill Valley,California,Holocaust Denial,2018,Mill Valley,CA,37.9085,-122.542
Committee for Open Debate on the Holocaust,York,Pennsylvania,Holocaust Denial,2018,York,PA,39.9651,-76.7315
Deir Yassin Remembered,Geneva,New York,Holocaust Denial,2018,Geneva,NY,42.8644,-76.9827
Independent History & Research,Coeur d'Alene,Idaho,Holocaust Denial,2018,Coeur d'Alene,ID,47.7039,-116.7933
Institute for Historical Review,Newport Beach,California,Holocaust Denial,2018,Newport Beach,CA,33.6151,-117.8669
The Realist Report,Poway,California,Holocaust Denial,2018,Poway,CA,32.9871,-117.0201
Asatru Folk Assembly,Brownsville,California,General Hate,2018,Brownsville,CA,39.4732,-121.2691
Asatru Folk Assembly,Bloomington,Minnesota,General Hate,2018,Bloomington,MN,44.8306,-93.3151
Folkgard of Holda & Odin,Apache Junction,Arizona,General Hate,2018,Apache Junction,AZ,33.3985,-111.5351
Gallows Tree Wotansvolk Alliance,Grand Rapids,Michigan,General Hate,2018,Grand Rapids,MI,42.9615,-85.6557
Wolf Age,Grass Valley,California,General Hate,2018,Grass Valley,CA,39.2237,-121.0521
Wolves of Vinland,Lynchburg,Virginia,General Hate,2018,Lynchburg,VA,37.4003,-79.1908
Wotan's Nation,Decatur,Tennessee,General Hate,2018,Decatur,TN,35.5291,-84.7933
211 Bootboys,Washington,District of Columbia,General Hate,2018,Washington,DC,38.9047,-77.0163
211 Bootboys,New York,New York,General Hate,2018,New York,NY,40.6943,-73.9249
a2z Publications,Las Vegas,Nevada,General Hate,2018,Las Vegas,NV,36.2291,-115.2607
American Free Press,Upper Marlboro,Maryland,General Hate,2018,Upper Marlboro,MD,38.8172,-76.7546
"Brother Nathanael Foundation, The",Priest River,Idaho,General Hate,2018,Priest River,ID,48.1782,-116.8841
Chick Publications,Ontario,California,General Hate,2018,Ontario,CA,34.0393,-117.6064
Concerned Citizens and Friends of Illegal Immigration Law Enforcement,Framingham,Massachusetts,General Hate,2018,Framingham,MA,42.3085,-71.4368
Cultural Studies Press,New York,New York,General Hate,2018,New York,NY,40.6943,-73.9249
European-American Evangelistic Crusades,Sheridan,California,General Hate,2018,Sheridan,CA,38.969,-121.356
Fundamentalist Latter Day Saints,Colorado City,Arizona,General Hate,2018,Colorado City,AZ,36.9774,-112.983
Fundamentalist Latter Day Saints,Hildale,Utah,General Hate,2018,Hildale,UT,37.0171,-112.9786
Hatreon,Austin,Texas,General Hate,2018,Austin,TX,30.3006,-97.7517
Hell Shaking Street Preachers,Tillamook,Oregon,General Hate,2018,Tillamook,OR,45.4562,-123.8332
Insight USA,Longwood,Florida,General Hate,2018,Longwood,FL,28.7018,-81.3488
Jamaat al-Muslimeen,Baltimore,Maryland,General Hate,2018,Baltimore,MD,39.3051,-76.6144
Jewish Defense League,Brooklyn,New York,General Hate,2018,Brooklyn,NY,40.6501,-73.9496
Kingston Group,Salt Lake City,Utah,General Hate,2018,Salt Lake City,UT,40.7774,-111.9301
Last Frontier Evangelism- Repent Alaska,Anchorage,Alaska,General Hate,2018,Anchorage,AK,61.1508,-149.1091
Lordship Church,Coeur d'Alene,Idaho,General Hate,2018,Coeur d'Alene,ID,47.7039,-116.7933
Masjid al Islam - As Sabiqun,Washington,District of Columbia,General Hate,2018,Washington,DC,38.9047,-77.0163
Nationalist Liberty Union,Augusta,Georgia,General Hate,2018,Augusta,GA,33.3645,-82.0708
Official Street Preachers,Los Angeles,California,General Hate,2018,Los Angeles,CA,34.1139,-118.4068
Ozark Craft LC,Harrison,Arkansas,General Hate,2018,Harrison,AR,36.2437,-93.1197
Patriot Movement AZ,Litchfield Park,Arizona,General Hate,2018,Litchfield Park,AZ,33.5024,-112.3586
Power of Prophecy,Austin,Texas,General Hate,2018,Austin,TX,30.3006,-97.7517
Proud Boys,Birmingham,Alabama,General Hate,2018,Birmingham,AL,33.5276,-86.7988
Proud Boys,Little Rock,Arkansas,General Hate,2018,Little Rock,AR,34.7255,-92.3581
Proud Boys,Fresno,California,General Hate,2018,Fresno,CA,36.7834,-119.7941
Proud Boys,Los Angeles,California,General Hate,2018,Los Angeles,CA,34.1139,-118.4068
Proud Boys,Sacramento,California,General Hate,2018,Sacramento,CA,38.5667,-121.4683
Proud Boys,Jacksonville,Florida,General Hate,2018,Jacksonville,FL,30.3322,-81.6749
Proud Boys,Tampa,Florida,General Hate,2018,Tampa,FL,27.9937,-82.4454
Proud Boys,DeLand,Florida,General Hate,2018,DeLand,FL,29.0226,-81.2875
Proud Boys,Miami,Florida,General Hate,2018,Miami,FL,25.784,-80.2102
Proud Boys,Gainesville,Georgia,General Hate,2018,Gainesville,GA,34.2901,-83.8301
Proud Boys,Atlanta,Georgia,General Hate,2018,Atlanta,GA,33.7626,-84.4228
Proud Boys,Fort Wayne,Indiana,General Hate,2018,Fort Wayne,IN,41.0885,-85.1436
Proud Boys,Louisville,Kentucky,General Hate,2018,Louisville,KY,38.1662,-85.6488
Proud Boys,New Orleans,Louisiana,General Hate,2018,New Orleans,LA,30.0687,-89.9288
Proud Boys,Baltimore,Maryland,General Hate,2018,Baltimore,MD,39.3051,-76.6144
Proud Boys,Duluth,Minnesota,General Hate,2018,Duluth,MN,46.7757,-92.1392
Proud Boys,Minneapolis,Minnesota,General Hate,2018,Minneapolis,MN,44.9635,-93.2678
Proud Boys,Kansas City,Missouri,General Hate,2018,Kansas City,MO,39.1239,-94.5541
Proud Boys,New York,New York,General Hate,2018,New York,NY,40.6943,-73.9249
Proud Boys,Portland,Oregon,General Hate,2018,Portland,OR,45.5372,-122.65
Proud Boys,Dallas,Texas,General Hate,2018,Dallas,TX,32.7937,-96.7662
Proud Boys,Austin,Texas,General Hate,2018,Austin,TX,30.3006,-97.7517
Proud Boys,Houston,Texas,General Hate,2018,Houston,TX,29.7868,-95.3905
Proud Boys,Ogden,Utah,General Hate,2018,Ogden,UT,41.228,-111.9677
Proud Boys,Spokane,Washington,General Hate,2018,Spokane,WA,47.6671,-117.433
Proud Boys,Seattle,Washington,General Hate,2018,Seattle,WA,47.6211,-122.3244
Proud Boys,Vancouver,Washington,General Hate,2018,Vancouver,WA,45.6352,-122.597
Reformation-Bible Puritan-Baptist Church/Vatican Assassins,Newmanstown,Pennsylvania,General Hate,2018,Newmanstown,PA,40.3514,-76.2117
Rense Radio Network,Ashland,Oregon,General Hate,2018,Ashland,OR,42.1905,-122.6992
Samanta Roy Institute of Science and Technology,Shawano,Wisconsin,General Hate,2018,Shawano,WI,44.7749,-88.5844
Sharkhunters International,Hernando,Florida,General Hate,2018,Hernando,FL,28.9451,-82.3781
Sons of Liberty Media (formerly You Can Run But You Cannot Hide),Annandale,Minnesota,General Hate,2018,Annandale,MN,45.2598,-94.1205
Tony Alamo Christian Ministries,New York,New York,General Hate,2018,New York,NY,40.6943,-73.9249
"Catholic Family News/Catholic Family Ministries, Inc.",Niagara Falls,New York,Radical Traditional Catholicism,2018,Niagara Falls,NY,43.0921,-79.0147
Culture Wars/Fidelity Press,South Bend,Indiana,Radical Traditional Catholicism,2018,South Bend,IN,41.6771,-86.2692
IHS Press,Norfolk,Virginia,Radical Traditional Catholicism,2018,Norfolk,VA,36.8945,-76.259
In the Spirit of Chartres Committee,Carrollton,Virginia,Radical Traditional Catholicism,2018,Carrollton,VA,36.9394,-76.5265
"Remnant, The/The Remnant Press",Forest Lake,Minnesota,Radical Traditional Catholicism,2018,Forest Lake,MN,45.2536,-92.9583
Robert Sungenis,State Line,Pennsylvania,Radical Traditional Catholicism,2018,State Line,PA,39.7329,-77.7247
Tradition in Action,Los Angeles,California,Radical Traditional Catholicism,2018,Los Angeles,CA,34.1139,-118.4068
American Christian Knights of the Ku Klux Klan,Moselle,Mississippi,Ku Klux Klan,2018,Moselle,MS,31.5024,-89.2789
Church of the National Knights of the Ku Klux Klan,South Bend,Indiana,Ku Klux Klan,2018,South Bend,IN,41.6771,-86.2692
East Coast Knights of the True Invisible Empire,Columbus,Ohio,Ku Klux Klan,2018,Columbus,OH,39.986,-82.9852
East Coast Knights of the True Invisible Empire,Philadelphia,Pennsylvania,Ku Klux Klan,2018,Philadelphia,PA,40.0076,-75.134
Honorable Sacred Knights of the Ku Klux Klan,Madison,Indiana,Ku Klux Klan,2018,Madison,IN,38.7581,-85.3971
International Keystone Knights of the Ku Klux Klan,Cedartown,Georgia,Ku Klux Klan,2018,Cedartown,GA,34.0224,-85.248
Knights of the Ku Klux Klan,Harrison,Arkansas,Ku Klux Klan,2018,Harrison,AR,36.2437,-93.1197
Loyal White Knights of the Ku Klux Klan,Pelham,North Carolina,Ku Klux Klan,2018,Pelham,NC,36.5101,-79.4717
Mississippi White Knights of the Ku Klux Klan,Bruce,Mississippi,Ku Klux Klan,2018,Bruce,MS,33.9909,-89.3454
Nordic Order Knights of the Ku Klux Klan,Dawson Springs,Kentucky,Ku Klux Klan,2018,Dawson Springs,KY,37.174,-87.688
"Original Knights of America, Knights of the Ku Klux Klan",Philadelphia,Mississippi,Ku Klux Klan,2018,Philadelphia,MS,32.7761,-89.1221
Pacific Coast Knights of the Ku Klux Klan,Alpena,Michigan,Ku Klux Klan,2018,Alpena,MI,45.074,-83.4399
Patriotic Brigade Knights of the Ku Klux Klan,Gladewater,Texas,Ku Klux Klan,2018,Gladewater,TX,32.5435,-94.9452
Rebel Brigade Knights True Invisible Empire,Martinsville,Virginia,Ku Klux Klan,2018,Martinsville,VA,36.6827,-79.8636
Teutonic Knights of the Ku Klux Klan,Shelbyville,Tennessee,Ku Klux Klan,2018,Shelbyville,TN,35.4987,-86.4516
Texas Rebel Knights of the Ku Klux Klan,Quinlan,Texas,Ku Klux Klan,2018,Quinlan,TX,32.909,-96.1312
Traditionalist American Knights of the Ku Klux Klan,Custer,South Dakota,Ku Klux Klan,2018,Custer,SD,43.7677,-103.5989
United Klans of America,McMinnville,Tennessee,Ku Klux Klan,2018,McMinnville,TN,35.6863,-85.7812
United Northern and Southern Knights of the Ku Klux Klan,Ellijay,Georgia,Ku Klux Klan,2018,Ellijay,GA,34.6912,-84.484
United White Knights of the Ku Klux Klan,New Boston,Texas,Ku Klux Klan,2018,New Boston,TX,33.4607,-94.4177
A Voice For Men,Houston,Texas,Male Supremacy,2018,Houston,TX,29.7868,-95.3905
Return of Kings,Washington,District of Columbia,Male Supremacy,2018,Washington,DC,38.9047,-77.0163
Dixie Republic,Travelers Rest,South Carolina,Neo-Confederate,2018,Travelers Rest,SC,34.9684,-82.4417
League of the South,Killen,Alabama,Neo-Confederate,2018,Killen,AL,34.8607,-87.5269
League of the South,Wetumpka,Alabama,Neo-Confederate,2018,Wetumpka,AL,32.5407,-86.2057
League of the South,Dothan,Alabama,Neo-Confederate,2018,Dothan,AL,31.2336,-85.4068
League of the South,Northport,Alabama,Neo-Confederate,2018,Northport,AL,33.258,-87.5979
League of the South,Weogufka,Alabama,Neo-Confederate,2018,Weogufka,AL,33.0267,-86.3169
League of the South,Harrison,Arkansas,Neo-Confederate,2018,Harrison,AR,36.2437,-93.1197
League of the South,Lake City,Florida,Neo-Confederate,2018,Lake City,FL,30.1892,-82.6469
League of the South,Hialeah,Florida,Neo-Confederate,2018,Hialeah,FL,25.8696,-80.3045
League of the South,Panama City,Florida,Neo-Confederate,2018,Panama City,FL,30.1997,-85.6003
League of the South,Ocala,Florida,Neo-Confederate,2018,Ocala,FL,29.1803,-82.1495
League of the South,Jacksonville,Florida,Neo-Confederate,2018,Jacksonville,FL,30.3322,-81.6749
League of the South,Powder Springs,Georgia,Neo-Confederate,2018,Powder Springs,GA,33.866,-84.6838
League of the South,Cartersville,Georgia,Neo-Confederate,2018,Cartersville,GA,34.1632,-84.8007
League of the South,Taylorsville,Kentucky,Neo-Confederate,2018,Taylorsville,KY,38.0368,-85.3336
League of the South,Gonzales,Louisiana,Neo-Confederate,2018,Gonzales,LA,30.2131,-90.9234
League of the South,Jackson,Mississippi,Neo-Confederate,2018,Jackson,MS,32.3163,-90.2124
League of the South,Holly Springs,Mississippi,Neo-Confederate,2018,Holly Springs,MS,34.7768,-89.4466
League of the South,Columbia,South Carolina,Neo-Confederate,2018,Columbia,SC,34.037,-80.9042
League of the South,Memphis,Tennessee,Neo-Confederate,2018,Memphis,TN,35.1047,-89.9773
League of the South,Gallatin,Tennessee,Neo-Confederate,2018,Gallatin,TN,36.3783,-86.4696
League of the South,Johnson City,Tennessee,Neo-Confederate,2018,Johnson City,TN,36.3406,-82.3804
League of the South,Knoxville,Tennessee,Neo-Confederate,2018,Knoxville,TN,35.9692,-83.9495
League of the South,San Antonio,Texas,Neo-Confederate,2018,San Antonio,TX,29.4722,-98.5247
League of the South,Danville,Virginia,Neo-Confederate,2018,Danville,VA,36.5831,-79.4088
Wildman's Civil War Surplus and Herb Shop,Kennesaw,Georgia,Neo-Confederate,2018,Kennesaw,GA,34.0262,-84.6177
America First Committee,Lyons,Illinois,Neo-Nazi,2018,Lyons,IL,41.8121,-87.8192
American Nazi Party,Westland,Michigan,Neo-Nazi,2018,Westland,MI,42.3192,-83.3805
Aryan Nations Sadistic Souls MC,Canton,Illinois,Neo-Nazi,2018,Canton,IL,40.5632,-90.0409
Aryan Nations Sadistic Souls MC,Wood River,Illinois,Neo-Nazi,2018,Wood River,IL,38.8633,-90.0773
Aryan Nations Sadistic Souls MC,Grovespring,Missouri,Neo-Nazi,2018,Grovespring,MO,37.3998,-92.6096
Atomwaffen Division,Las Vegas,Nevada,Neo-Nazi,2018,Las Vegas,NV,36.2291,-115.2607
"Creativity Alliance, The",Gladewater,Texas,Neo-Nazi,2018,Gladewater,TX,32.5435,-94.9452
"Creativity Movement, The",Brookings,South Dakota,Neo-Nazi,2018,Brookings,SD,44.3022,-96.7859
"Daily Stormer, The",Worthington,Ohio,Neo-Nazi,2018,Worthington,OH,40.0949,-83.021
National Alliance,Hillsboro,West Virginia,Neo-Nazi,2018,Hillsboro,WV,38.1353,-80.2136
National Alliance Reform and Restoration Group,Carson City,Nevada,Neo-Nazi,2018,Carson City,NV,39.1512,-119.7474
National Socialist German Workers Party,Lincoln,Nebraska,Neo-Nazi,2018,Lincoln,NE,40.8098,-96.6802
National Socialist Movement,Maricopa,Arizona,Neo-Nazi,2018,Maricopa,AZ,33.0404,-112.0005
National Socialist Movement,Detroit,Michigan,Neo-Nazi,2018,Detroit,MI,42.3834,-83.1024
Nationalist Initiative,South Vienna,Ohio,Neo-Nazi,2018,South Vienna,OH,39.9293,-83.6134
New Order,Milwaukee,Wisconsin,Neo-Nazi,2018,Milwaukee,WI,43.064,-87.9669
NS Publications,Wyandotte,Michigan,Neo-Nazi,2018,Wyandotte,MI,42.2113,-83.1558
PzG Inc.,Rapid City,South Dakota,Neo-Nazi,2018,Rapid City,SD,44.0716,-103.2205
Radio Wehrwolf,Fitchburg,Wisconsin,Neo-Nazi,2018,Fitchburg,WI,42.9859,-89.4255
Third Reich Books,Fairbury,Nebraska,Neo-Nazi,2018,Fairbury,NE,40.1438,-97.1765
Vanguard News Network,Kirksville,Missouri,Neo-Nazi,2018,Kirksville,MO,40.1986,-92.5753
White Aryan Resistance,San Jacinto,California,Neo-Nazi,2018,San Jacinto,CA,33.797,-116.9915
AC Skins,Atlantic City,New Jersey,Racist Skinhead,2018,Atlantic City,NJ,39.3797,-74.4527
American Vikings Clothing,Danville,Illinois,Racist Skinhead,2018,Danville,IL,40.1423,-87.6114
Be Active Front USA,Chicago,Illinois,Racist Skinhead,2018,Chicago,IL,41.8373,-87.6861
Be Active Front USA,Philadelphia,Pennsylvania,Racist Skinhead,2018,Philadelphia,PA,40.0076,-75.134
Northern Hammerskins,Detroit,Michigan,Racist Skinhead,2018,Detroit,MI,42.3834,-83.1024
Sacto Skins,Sacramento,California,Racist Skinhead,2018,Sacramento,CA,38.5667,-121.4683
Warrior's Pride Clothing,Bakersfield,California,Racist Skinhead,2018,Bakersfield,CA,35.353,-119.036
Affirmative Right,Atlanta,Georgia,White Nationalist,2018,Atlanta,GA,33.7626,-84.4228
AltRight Corporation,Alexandria,Virginia,White Nationalist,2018,Alexandria,VA,38.8185,-77.0861
American Freedom Party,Los Angeles,California,White Nationalist,2018,Los Angeles,CA,34.1139,-118.4068
American Freedom Party,Bradenton,Florida,White Nationalist,2018,Bradenton,FL,27.49,-82.5743
American Freedom Party,New York,New York,White Nationalist,2018,New York,NY,40.6943,-73.9249
American Freedom Party,Granbury,Texas,White Nationalist,2018,Granbury,TX,32.4483,-97.7685
American Renaissance/New Century Foundation,Oakton,Virginia,White Nationalist,2018,Oakton,VA,38.8887,-77.3017
Arktos Media,New York,New York,White Nationalist,2018,New York,NY,40.6943,-73.9249
Auburn White Student Union,Auburn,Alabama,White Nationalist,2018,Auburn,AL,32.6084,-85.4897
Counter-Currents Publishing,San Francisco,California,White Nationalist,2018,San Francisco,CA,37.7562,-122.443
Faith and Heritage,Killeen,Texas,White Nationalist,2018,Killeen,TX,31.0754,-97.7293
"Fitzgerald Griffin Foundation, The",Vienna,Virginia,White Nationalist,2018,Vienna,VA,38.8996,-77.2597
Forza Nuova,Trenton,New Jersey,White Nationalist,2018,Trenton,NJ,40.2237,-74.764
Free American,Big Spring,Texas,White Nationalist,2018,Big Spring,TX,32.2387,-101.4802
FreeStartr,Carson City,Nevada,White Nationalist,2018,Carson City,NV,39.1512,-119.7474
H.L. Mencken Club,Elizabethtown,Pennsylvania,White Nationalist,2018,Elizabethtown,PA,40.1534,-76.5991
Identity Evropa,Redding,California,White Nationalist,2018,Redding,CA,40.5698,-122.365
Identity Evropa,San Francisco,California,White Nationalist,2018,San Francisco,CA,37.7562,-122.443
Identity Evropa,San Diego,California,White Nationalist,2018,San Diego,CA,32.8312,-117.1226
Identity Evropa,Denver,Colorado,White Nationalist,2018,Denver,CO,39.7621,-104.8759
Identity Evropa,Colorado Springs,Colorado,White Nationalist,2018,Colorado Springs,CO,38.8674,-104.7606
Identity Evropa,Boulder,Colorado,White Nationalist,2018,Boulder,CO,40.0249,-105.2523
Identity Evropa,Washington,District of Columbia,White Nationalist,2018,Washington,DC,38.9047,-77.0163
Identity Evropa,Gainesville,Florida,White Nationalist,2018,Gainesville,FL,29.6808,-82.3455
Identity Evropa,Lakeland,Florida,White Nationalist,2018,Lakeland,FL,28.0557,-81.9543
Identity Evropa,Savannah,Georgia,White Nationalist,2018,Savannah,GA,32.0282,-81.1786
Identity Evropa,Atlanta,Georgia,White Nationalist,2018,Atlanta,GA,33.7626,-84.4228
Identity Evropa,Chicago,Illinois,White Nationalist,2018,Chicago,IL,41.8373,-87.6861
Identity Evropa,Indianapolis,Indiana,White Nationalist,2018,Indianapolis,IN,39.7771,-86.1458
Identity Evropa,New Orleans,Louisiana,White Nationalist,2018,New Orleans,LA,30.0687,-89.9288
Identity Evropa,Billings,Montana,White Nationalist,2018,Billings,MT,45.7889,-108.5503
Identity Evropa,Las Vegas,Nevada,White Nationalist,2018,Las Vegas,NV,36.2291,-115.2607
Identity Evropa,Salt Lake City,Utah,White Nationalist,2018,Salt Lake City,UT,40.7774,-111.9301
Identity Evropa,Seattle,Washington,White Nationalist,2018,Seattle,WA,47.6211,-122.3244
